movie_title,gross,budget,genres,title_year,duration,profit,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,profit_norm
Ted 2 ,81257500.0,68000000.0,Comedy,2015.0,125.0,13257500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9599390608842303
Agora ,617840.0,70000000.0,Adventure|Drama|History|Romance,2009.0,141.0,-69382160.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.9534508039260792
Hall Pass ,45045037.0,36000000.0,Comedy|Romance,2011.0,111.0,9045037.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9596083293399488
Body of Lies ,39380442.0,70000000.0,Action|Drama|Thriller,2008.0,128.0,-30619558.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9564941577121734
Abraham Lincoln: Vampire Hunter ,37516013.0,69000000.0,Action|Fantasy|Horror,2012.0,105.0,-31483987.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.9564262891188845
The Last Legion ,5932060.0,35000000.0,Action|Adventure|Fantasy|War,2007.0,102.0,-29067940.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9566159793204048
Need for Speed ,43568507.0,66000000.0,Action|Crime|Drama|Thriller,2014.0,132.0,-22431493.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9571370242209423
What Women Want ,182805123.0,70000000.0,Comedy|Fantasy|Romance,2000.0,127.0,112805123.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9677548064668859
Ice Age ,176387405.0,59000000.0,Adventure|Animation|Comedy|Family,2002.0,103.0,117387405.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9681145734730754
Dreamcatcher ,33685268.0,68000000.0,Drama|Horror|Sci-Fi|Thriller,2003.0,136.0,-34314732.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.9562040398871838
Lincoln ,182204440.0,65000000.0,Biography|Drama|History|War,2012.0,150.0,117204440.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9681002084099284
The Santa Clause 2 ,139225854.0,60000000.0,Comedy|Family|Fantasy,2002.0,104.0,79225854.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9651184097810951
Les Misérables ,148775460.0,61000000.0,Drama|Musical|Romance,2012.0,158.0,87775460.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9657896618242298
Step Brothers ,100468793.0,65000000.0,Comedy,2008.0,106.0,35468793.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9616829278889686
Due Date ,100448498.0,65000000.0,Comedy|Drama,2010.0,95.0,35448498.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961681334475165
Unbroken ,115603980.0,65000000.0,Biography|Drama|Sport|War,2014.0,137.0,50603980.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.962871231209259
Space Cowboys ,90454043.0,65000000.0,Action|Adventure|Thriller,2000.0,130.0,25454043.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9608966435386742
The Kid ,69688384.0,60000000.0,Comedy|Family|Fantasy,2000.0,104.0,9688384.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9596588402042149
World Trade Center ,70236496.0,63000000.0,Drama|History|Thriller,2006.0,129.0,7236496.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9594663360315621
Mona Lisa Smile ,63695760.0,65000000.0,Drama,2003.0,117.0,-1304240.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9587957803954458
The Dictator ,59617068.0,65000000.0,Comedy|Romance,2012.0,99.0,-5382932.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9584755515640451
Annie ,85911262.0,65000000.0,Comedy|Drama|Family|Musical,2014.0,118.0,20911262.0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.960539977859839
Focus ,53846915.0,50100000.0,Comedy|Crime|Drama|Romance,2015.0,105.0,3746915.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9591923598534863
This Means War ,54758461.0,65000000.0,Action|Comedy|Romance,2012.0,103.0,-10241539.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9580940895556743
Blade: Trinity ,52397389.0,65000000.0,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,2004.0,122.0,-12602611.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.9579087155859279
Resident Evil: Retribution ,42345531.0,65000000.0,Action|Horror|Sci-Fi|Thriller,2012.0,96.0,-22654469.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.9571195177890003
Death Race ,36064910.0,45000000.0,Action|Sci-Fi|Thriller,2008.0,111.0,-8935090.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9581966623011905
Proof of Life ,32598931.0,65000000.0,Action|Drama|Thriller,2000.0,135.0,-32401069.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.956354286600146
Zathura: A Space Adventure ,28045540.0,65000000.0,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,2005.0,101.0,-36954460.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.9559967879023181
We Are Marshall ,43532294.0,65000000.0,Drama|Sport,2006.0,131.0,-21467706.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9572126936720137
Lucky Numbers ,10014234.0,65000000.0,Comedy|Crime,2000.0,105.0,-54985766.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9545811026657253
"I, Frankenstein ",19059018.0,65000000.0,Action|Fantasy|Sci-Fi|Thriller,2014.0,92.0,-45940982.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9552912324354143
Oliver Twist ,1987287.0,50000000.0,Crime|Drama,2005.0,130.0,-48012713.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9551285753882269
Elektra ,24407944.0,43000000.0,Action|Crime|Fantasy|Thriller,2005.0,100.0,-18592056.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9574384685133152
Sin City: A Dame to Kill For ,13750556.0,65000000.0,Action|Crime|Thriller,2014.0,102.0,-51249444.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9548744511283689
Everest ,43247140.0,55000000.0,Adventure|Biography|Drama|History|Sport|Thriller,2015.0,121.0,-11752860.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.9579754317708499
Perfume: The Story of a Murderer ,2208939.0,50000000.0,Crime|Drama|Fantasy,2006.0,147.0,-47791061.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9551459778694482
Austin Powers in Goldmember ,213079163.0,63000000.0,Action|Comedy|Crime,2002.0,94.0,150079163.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970681289337077
Astro Boy ,19548064.0,65000000.0,Action|Animation|Comedy|Family|Sci-Fi,2009.0,94.0,-45451936.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9553296287225281
Dragon Blade ,72413.0,65000000.0,Action|Adventure|Drama|History,2015.0,103.0,-64927587.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9538005441629441
Littleman ,58255287.0,64000000.0,Comedy|Crime,2006.0,98.0,-5744713.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9584471471866484
U-571 ,77086030.0,62000000.0,Action|War,2000.0,116.0,15086030.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9600826235815562
The Love Guru ,32178777.0,62000000.0,Comedy|Romance|Sport,2008.0,87.0,-29821223.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9565568370917678
3000 Miles to Graceland ,15738632.0,42000000.0,Action|Comedy|Crime|Thriller,2001.0,125.0,-26261368.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.956836330666327
The Hateful Eight ,54116191.0,44000000.0,Crime|Drama|Mystery|Thriller|Western,2015.0,187.0,10116191.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9596924284564474
Blades of Glory ,118153533.0,61000000.0,Comedy|Sport,2007.0,93.0,57153533.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9633854538334207
Hop ,108012170.0,63000000.0,Adventure|Animation|Comedy|Family|Fantasy,2011.0,95.0,45012170.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9624322035058396
300 ,210592590.0,65000000.0,Action|Drama|Fantasy|War,2006.0,117.0,145592590.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.970329036696087
Meet the Fockers ,279167575.0,80000000.0,Comedy|Romance,2004.0,106.0,199167575.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9745353496118118
Marley & Me ,143151473.0,60000000.0,Comedy|Drama|Family,2008.0,115.0,83151473.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.965426620448852
Chicken Little ,135381507.0,150000000.0,Adventure|Animation|Comedy|Family|Sci-Fi,2005.0,81.0,-14618493.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.957750443390552
Gone Girl ,167735396.0,61000000.0,Crime|Drama|Mystery|Thriller,2014.0,149.0,106735396.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9672782562433997
The Bourne Identity ,121468960.0,60000000.0,Action|Mystery|Thriller,2002.0,119.0,61468960.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9637242693520245
Daddy Day Care ,104148781.0,60000000.0,Comedy|Family,2003.0,92.0,44148781.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9623644165656847
2 Guns ,75573300.0,61000000.0,Action|Comedy|Crime|Drama|Thriller,2013.0,109.0,14573300.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9600423678013393
Cats & Dogs ,93375151.0,60000000.0,Action|Comedy|Family|Fantasy,2001.0,87.0,33375151.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9615185505515693
The Italian Job ,106126012.0,60000000.0,Action|Crime|Thriller,2003.0,111.0,46126012.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9625196541694409
Two Weeks Notice ,93307796.0,60000000.0,Comedy|Romance,2002.0,101.0,33307796.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9615132623334497
Couples Retreat ,109176215.0,60000000.0,Comedy,2009.0,113.0,49176215.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962759133625655
Cheaper by the Dozen 2 ,82569532.0,60000000.0,Adventure|Comedy|Family,2005.0,94.0,22569532.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9606701729969681
The Scorch Trials ,81687587.0,61000000.0,Action|Sci-Fi|Thriller,2015.0,132.0,20687587.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9605224165475694
Eat Pray Love ,80574010.0,60000000.0,Drama|Romance,2010.0,140.0,20574010.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9605134993187167
The Family Man ,75764085.0,60000000.0,Comedy|Drama|Fantasy|Romance,2000.0,125.0,15764085.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9601358594621462
RED ,90356857.0,58000000.0,Action|Comedy|Crime|Thriller,2010.0,111.0,32356857.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9614386016126344
Collateral ,100003492.0,65000000.0,Crime|Drama|Thriller,2004.0,120.0,35003492.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.961646395884228
The Scorpion King ,90341670.0,60000000.0,Action|Adventure|Fantasy|Thriller,2002.0,100.0,30341670.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9612803839835357
Ladder 49 ,74540762.0,55000000.0,Action|Drama|Thriller,2004.0,115.0,19540762.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9604323763019291
Jack Reacher ,80033643.0,60000000.0,Action|Crime|Mystery|Thriller,2012.0,130.0,20033643.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9604710736849749
This Is It ,71844424.0,60000000.0,Documentary|Music,2009.0,111.0,11844424.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9598281165726323
Contagion ,75638743.0,60000000.0,Drama|Thriller,2011.0,106.0,15638743.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9601260185322144
Kangaroo Jack ,66734992.0,60000000.0,Action|Adventure|Comedy|Crime,2003.0,89.0,6734992.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9594269616341173
Coraline ,75280058.0,60000000.0,Animation|Family|Fantasy,2009.0,100.0,15280058.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9600978572299167
The Happening ,64505912.0,48000000.0,Sci-Fi|Thriller,2008.0,91.0,16505912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9601941022501065
Man on Fire ,77862546.0,70000000.0,Action|Crime|Drama|Thriller,2004.0,146.0,7862546.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9595154888628861
The Shaggy Dog ,61112916.0,50000000.0,Comedy|Family|Fantasy,2006.0,98.0,11112916.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9597706839564896
Starsky & Hutch ,88200225.0,60000000.0,Comedy|Crime,2004.0,101.0,28200225.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9611122535069371
Hellboy ,59035104.0,66000000.0,Action|Fantasy|Horror|Sci-Fi,2004.0,132.0,-6964896.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.958351347411577
ParaNorman ,55994557.0,60000000.0,Adventure|Animation|Comedy|Family|Fantasy,2012.0,92.0,-4005443.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9585837018467184
Paycheck ,53789313.0,60000000.0,Action|Mystery|Sci-Fi|Thriller,2003.0,119.0,-6210687.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.9584105623429084
The Tale of Despereaux ,50818750.0,60000000.0,Adventure|Animation|Comedy|Family|Fantasy,2008.0,93.0,-9181250.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.95817733563246
The Tuxedo ,50189179.0,60000000.0,Action|Comedy|Sci-Fi,2002.0,98.0,-9810821.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9581279063581697
Jack Ryan: Shadow Recruit ,50549107.0,60000000.0,Action|Drama|Thriller,2014.0,105.0,-9450893.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.958156165251665
Joy ,56443482.0,60000000.0,Biography|Comedy|Drama,2015.0,124.0,-3556518.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9586189481286481
London Has Fallen ,62401264.0,60000000.0,Action|Crime|Drama|Thriller,2016.0,99.0,2401264.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9590867092558919
Shooter ,46975183.0,61000000.0,Action|Crime|Drama|Mystery|Thriller,2007.0,124.0,-14024817.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.957797054454028
The Boxtrolls ,50807639.0,60000000.0,Adventure|Animation|Comedy|Family|Fantasy,2014.0,96.0,-9192361.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9581764632786403
The Lego Movie ,257756197.0,60000000.0,Action|Adventure|Animation|Comedy|Family|Fantasy,2014.0,100.0,197756197.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9744245386146576
Miss Congeniality 2: Armed and Fabulous ,48472213.0,45000000.0,Action|Comedy|Crime,2005.0,115.0,3472213.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9591707922773017
Reign of Fire ,43060566.0,60000000.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,2002.0,101.0,-16939434.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9575682202111161
Gangster Squad ,45996718.0,60000000.0,Action|Crime|Drama|Thriller,2013.0,113.0,-14003282.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9577987452234914
Year One ,43337279.0,60000000.0,Adventure|Comedy,2009.0,100.0,-16662721.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9575899456761974
Invictus ,37479778.0,60000000.0,Biography|Drama|History|Sport,2009.0,134.0,-22520222.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9571300578738925
Duplicity ,40559930.0,60000000.0,Comedy|Crime|Romance|Thriller,2009.0,125.0,-19440070.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9573718887048296
The Sentinel ,36279230.0,60000000.0,Action|Crime|Thriller,2006.0,107.0,-23720770.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9570357996942896
Planet 51 ,42194060.0,70000000.0,Adventure|Animation|Comedy|Family|Sci-Fi,2009.0,91.0,-27805940.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.9567150622580789
Star Trek: Nemesis ,43119879.0,60000000.0,Action|Adventure|Sci-Fi|Thriller,2002.0,116.0,-16880121.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.9575728770306742
Intolerable Cruelty ,35096190.0,60000000.0,Comedy|Crime|Romance,2003.0,100.0,-24903810.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9569429161137937
Edge of Darkness ,43290977.0,80000000.0,Crime|Drama|Mystery|Thriller,2010.0,117.0,-36709023.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.956016057806418
Analyze That ,32122249.0,60000000.0,Comedy|Crime,2002.0,96.0,-27877751.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9567094241876848
Righteous Kill ,40076438.0,60000000.0,Action|Crime|Drama|Mystery|Thriller,2008.0,101.0,-19923562.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9573339284768566
The Soloist ,31670931.0,60000000.0,Biography|Drama|Music,2009.0,117.0,-28329069.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9566739900250341
The Legend of Bagger Vance ,30695227.0,60000000.0,Drama|Fantasy|Sport,2000.0,126.0,-29304773.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9565973849389641
Almost Famous ,32522352.0,60000000.0,Adventure|Comedy|Drama|Music,2000.0,152.0,-27477648.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9567408373260463
xXx: State of the Union ,26082914.0,87000000.0,Action|Adventure|Crime|Thriller,2005.0,101.0,-60917086.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9541154191396675
Priest ,29136626.0,60000000.0,Action|Fantasy|Horror|Sci-Fi|Thriller,2011.0,87.0,-30863374.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.9564750150770451
Sinbad: Legend of the Seven Seas ,26288320.0,60000000.0,Adventure|Animation|Comedy|Drama|Family|Fantasy|Romance,2003.0,85.0,-33711680.0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.9562513870850683
The Avengers ,623279547.0,220000000.0,Action|Adventure|Sci-Fi,2012.0,173.0,403279547.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9905607171238631
Dragonfly ,30063805.0,60000000.0,Drama|Fantasy|Mystery|Romance|Thriller,2002.0,104.0,-29936195.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0.9565478103377977
The Black Dahlia ,22518325.0,50000000.0,Crime|Drama|Mystery|Thriller,2006.0,121.0,-27481675.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9567405211556897
Flyboys ,13082288.0,60000000.0,Action|Adventure|Drama|History|Romance|War,2006.0,140.0,-46917712.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.955214546795387
The Last Castle ,18208078.0,60000000.0,Action|Drama|Thriller,2001.0,131.0,-41791922.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9556169860434856
Supernova ,14218868.0,65000000.0,Horror|Sci-Fi|Thriller,2000.0,91.0,-50781132.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.9549112195346352
Winter's Tale ,22451.0,60000000.0,Drama|Fantasy|Mystery|Romance,2014.0,118.0,-59977549.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.954189184659488
The Mortal Instruments: City of Bones ,31165421.0,60000000.0,Fantasy|Horror|Mystery|Romance,2013.0,130.0,-28834579.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.9566343011059979
Meet Dave ,11802056.0,60000000.0,Adventure|Comedy|Family|Romance|Sci-Fi,2008.0,90.0,-48197944.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.9551140324154628
Dark Water ,25472967.0,30000000.0,Drama|Horror|Thriller,2005.0,103.0,-4527033.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9585427504446095
Inkheart ,17281832.0,60000000.0,Adventure|Family|Fantasy,2008.0,106.0,-42718168.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9555442640350158
The Spirit ,19781879.0,60000000.0,Action|Crime|Fantasy|Thriller,2008.0,103.0,-40218121.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9557405492973639
Mortdecai ,7605668.0,60000000.0,Action|Comedy|Mystery|Romance,2015.0,107.0,-52394332.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.9547845629616908
In the Name of the King: A Dungeon Siege Tale ,4535117.0,60000000.0,Action|Adventure|Fantasy|Thriller,2007.0,156.0,-55464883.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9545434859305038
Beyond Borders ,4426297.0,35000000.0,Adventure|Drama|Romance|War,2003.0,127.0,-30573703.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.9564977579087717
The Great Raid ,10166502.0,80000000.0,Action|Drama|War,2005.0,132.0,-69833498.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9534153681931758
Deadpool ,363024263.0,58000000.0,Action|Adventure|Comedy|Romance|Sci-Fi,2016.0,108.0,305024263.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9828464364735298
American Sniper ,350123553.0,58800000.0,Action|Biography|Drama|History|Thriller|War,2014.0,133.0,291323553.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.9817707577136086
Goosebumps ,80021740.0,58000000.0,Adventure|Comedy|Family|Fantasy|Horror,2015.0,103.0,22021740.0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.9606271644069567
Just Like Heaven ,48291624.0,58000000.0,Comedy|Fantasy|Romance,2005.0,95.0,-9708376.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9581359495844375
The Flintstones in Viva Rock Vegas ,35231365.0,60000000.0,Comedy|Family|Romance|Sci-Fi,2000.0,90.0,-24768635.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.9569535290584055
Leatherheads ,31199215.0,58000000.0,Comedy|Drama|Romance|Sport,2008.0,114.0,-26800785.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.9567939796195827
Did You Hear About the Morgans? ,29580087.0,58000000.0,Comedy|Drama|Romance,2009.0,103.0,-28419913.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9566668576237741
The Internship ,44665963.0,58000000.0,Comedy,2013.0,125.0,-13334037.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9578512894078207
Resident Evil: Afterlife ,60128566.0,60000000.0,Action|Adventure|Horror|Sci-Fi,2010.0,97.0,128566.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.958908273761212
Red Tails ,49875589.0,58000000.0,Action|Adventure|Drama|History|War,2012.0,125.0,-8124411.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.958260310840676
That's My Boy ,36931089.0,70000000.0,Comedy,2012.0,116.0,-33068911.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9563018525690349
After the Sunset ,28328132.0,58000000.0,Action|Comedy|Crime|Drama,2004.0,97.0,-29671868.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9565685633454574
